"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"46561.752014";"Speed (GPS)";"0";"km/h";"13.0158076";"77.5656261";
"46561.802014";"Altitude (GPS)";"873.700012207031";"m";"13.0158076";"77.5656261";
"46561.802014";"Average speed (GPS)";"0.00432499011341901";"km/h";"13.0158076";"77.5656261";
"46561.802014";"Speed (GPS)";"0";"km/h";"13.0158076";"77.5656261";
"46561.842014";"Calculated engine load value";"21.5686274509804";"%";"13.0158076";"77.5656261";
"46561.887014";"Engine coolant temperature";"75";"℃";"13.0158076";"77.5656261";
"46561.942014";"OBD Module Voltage";"14";"V";"13.0158076";"77.5656261";
"46562.039014";"Calculated engine load value";"21.5686274509804";"%";"13.0158076";"77.5656261";
"46562.094014";"OBD Module Voltage";"14.1";"V";"13.0158076";"77.5656261";
"46562.195014";"Calculated engine load value";"21.5686274509804";"%";"13.0158076";"77.5656261";
"46562.377014";"Calculated engine load value";"21.5686274509804";"%";"13.0158076";"77.5656261";
"46562.467014";"Engine coolant temperature";"75";"℃";"13.0158076";"77.5656261";
"46562.547014";"Calculated boost";"-1.06240143090289";"psi";"13.0158076";"77.5656261";
"46562.547014";"Intake manifold absolute pressure";"13.633547372658";"psi";"13.0158076";"77.5656261";
"46562.623014";"Engine RPM";"799";"rpm";"13.0158076";"77.5656261";
"46562.623014";"Engine RPM x1000";"0.8";"rpm";"13.0158076";"77.5656261";
"46562.711014";"Distance travelled";"0";"km";"13.0158076";"77.5656261";
"46562.711014";"Distance travelled (total)";"0";"km";"13.0158076";"77.5656261";
"46562.711014";"Vehicle speed";"0";"km/h";"13.0158076";"77.5656261";
"46562.778014";"Altitude (GPS)";"858.7";"m";"13.0157416666667";"77.565695";
"46562.781014";"Altitude (GPS)";"858.7";"m";"13.0157416666667";"77.565695";
"46562.781014";"Average speed (GPS)";"0.00417539481697247";"km/h";"13.0157416666667";"77.565695";
"46562.781014";"Speed (GPS)";"0";"km/h";"13.0157416666667";"77.565695";
"46562.782014";"Altitude (GPS)";"858.7";"m";"13.0157416666667";"77.565695";
"46562.782014";"Average speed (GPS)";"0.00417518480666547";"km/h";"13.0157416666667";"77.565695";
"46562.782014";"Speed (GPS)";"0";"km/h";"13.0157416666667";"77.565695";
"46562.801014";"Average speed (GPS)";"0.00417239292557131";"km/h";"13.0157416666667";"77.565695";
"46562.801014";"Intake air temperature";"40";"℃";"13.0157416666667";"77.565695";
"46562.801014";"Speed (GPS)";"0";"km/h";"13.0157416666667";"77.565695";
"46562.802014";"Altitude (GPS)";"873.700012207031";"m";"13.0157416666667";"77.565695";
"46562.805014";"Altitude (GPS)";"873.700012207031";"m";"13.0157416666667";"77.565695";
"46562.805014";"Average speed (GPS)";"0.00417179583509836";"km/h";"13.0157416666667";"77.565695";
"46562.805014";"Speed (GPS)";"0";"km/h";"13.0157416666667";"77.565695";
"46562.809014";"Altitude (GPS)";"873.700012207031";"m";"13.0157416666667";"77.565695";
"46562.809014";"Average speed (GPS)";"0.00417127477314476";"km/h";"13.0157416666667";"77.565695";
"46562.809014";"Speed (GPS)";"0";"km/h";"13.0157416666667";"77.565695";
"46562.902014";"Calculated engine load value";"21.9607843137255";"%";"13.0157416666667";"77.565695";
"46562.945014";"Altitude (GPS)";"873.700012207031";"m";"13.0157416666667";"77.565695";
"46562.945014";"Average speed (GPS)";"0.00415131625270377";"km/h";"13.0157416666667";"77.565695";
"46562.945014";"Speed (GPS)";"0";"km/h";"13.0157416666667";"77.565695";
"46562.986014";"Calculated boost";"-1.06240143090289";"psi";"13.0157416666667";"77.565695";
"46562.986014";"Intake manifold absolute pressure";"13.633547372658";"psi";"13.0157416666667";"77.565695";
"46563.078014";"Engine RPM";"800";"rpm";"13.0157416666667";"77.565695";
"46563.078014";"Engine RPM x1000";"0.8";"rpm";"13.0157416666667";"77.565695";
"46563.154014";"Average speed";"0";"km/h";"13.0157416666667";"77.565695";
"46563.154014";"Distance travelled";"0";"km";"13.0157416666667";"77.565695";
"46563.154014";"Distance travelled (total)";"0";"km";"13.0157416666667";"77.565695";
"46563.154014";"Vehicle speed";"0";"km/h";"13.0157416666667";"77.565695";
"46563.227014";"Intake air temperature";"40";"℃";"13.0157416666667";"77.565695";
"46563.321014";"Calculated engine load value";"21.9607843137255";"%";"13.0157416666667";"77.565695";
"46563.367014";"Engine coolant temperature";"75";"℃";"13.0157416666667";"77.565695";
"46563.415014";"Calculated boost";"-1.06240143090289";"psi";"13.0157416666667";"77.565695";
"46563.415014";"Intake manifold absolute pressure";"13.633547372658";"psi";"13.0157416666667";"77.565695";
"46563.468014";"Engine RPM";"798";"rpm";"13.0157416666667";"77.565695";
"46563.468014";"Engine RPM x1000";"0.8";"rpm";"13.0157416666667";"77.565695";
"46563.518014";"Average speed";"0";"km/h";"13.0157416666667";"77.565695";
"46563.518014";"Distance travelled";"0";"km";"13.0157416666667";"77.565695";
"46563.518014";"Distance travelled (total)";"0";"km";"13.0157416666667";"77.565695";
"46563.518014";"Vehicle speed";"0";"km/h";"13.0157416666667";"77.565695";
"46563.573014";"Intake air temperature";"40";"℃";"13.0157416666667";"77.565695";
"46563.711014";"Calculated engine load value";"21.5686274509804";"%";"13.0157416666667";"77.565695";
"46563.762014";"Calculated boost";"-1.06240143090289";"psi";"13.0157416666667";"77.565695";
"46563.762014";"Intake manifold absolute pressure";"13.633547372658";"psi";"13.0157416666667";"77.565695";
"46563.774014";"Altitude (GPS)";"859";"m";"13.015745";"77.5656933333333";
"46563.777014";"Altitude (GPS)";"859";"m";"13.015745";"77.5656933333333";
"46563.777014";"Average speed (GPS)";"0.00403341079533267";"km/h";"13.015745";"77.5656933333333";
"46563.777014";"Speed (GPS)";"0";"km/h";"13.015745";"77.5656933333333";
"46563.783014";"Altitude (GPS)";"873.700012207031";"m";"13.015745";"77.5656933333333";
"46563.783014";"Average speed (GPS)";"0.00403256190998121";"km/h";"13.015745";"77.5656933333333";
"46563.783014";"Speed (GPS)";"0";"km/h";"13.015745";"77.5656933333333";
"46563.788014";"Altitude (GPS)";"873.700012207031";"m";"13.015745";"77.5656933333333";
"46563.788014";"Average speed (GPS)";"0.00403184356266773";"km/h";"13.015745";"77.5656933333333";
"46563.788014";"Speed (GPS)";"0";"km/h";"13.015745";"77.5656933333333";
"46563.918014";"Altitude (GPS)";"873.700012207031";"m";"13.015745";"77.5656933333333";
"46563.918014";"Average speed (GPS)";"0.00401402852240879";"km/h";"13.015745";"77.5656933333333";
"46563.918014";"Speed (GPS)";"0";"km/h";"13.015745";"77.5656933333333";
"46563.920014";"Calculated engine load value";"21.9607843137255";"%";"13.015745";"77.5656933333333";
"46564.017014";"Engine coolant temperature";"75";"℃";"13.015745";"77.5656933333333";
"46564.107014";"Calculated boost";"-1.06240143090289";"psi";"13.015745";"77.5656933333333";
"46564.107014";"Intake manifold absolute pressure";"13.633547372658";"psi";"13.015745";"77.5656933333333";
"46564.182014";"Engine RPM";"801";"rpm";"13.015745";"77.5656933333333";
"46564.182014";"Engine RPM x1000";"0.8";"rpm";"13.015745";"77.5656933333333";
"46564.223014";"Altitude (GPS)";"873.700012207031";"m";"13.015745";"77.5656933333333";
"46564.223014";"Average speed (GPS)";"0.0039728044562297";"km/h";"13.015745";"77.5656933333333";
"46564.223014";"Speed (GPS)";"0";"km/h";"13.015745";"77.5656933333333";
"46564.225014";"Altitude (GPS)";"873.700012207031";"m";"13.015745";"77.5656933333333";
"46564.225014";"Average speed (GPS)";"0.00397264011596464";"km/h";"13.015745";"77.5656933333333";
"46564.225014";"Speed (GPS)";"0";"km/h";"13.015745";"77.5656933333333";
"46564.226014";"Altitude (GPS)";"873.700012207031";"m";"13.0158695";"77.565649";
"46564.227014";"Altitude (GPS)";"873.700012207031";"m";"13.0158695";"77.565649";
"46564.227014";"Average speed (GPS)";"0.00397230853741075";"km/h";"13.0158695";"77.565649";
"46564.227014";"Speed (GPS)";"0";"km/h";"13.0158695";"77.565649";
"46564.255014";"Average speed";"0";"km/h";"13.0158695";"77.565649";
"46564.255014";"Distance travelled";"0";"km";"13.0158695";"77.565649";
"46564.255014";"Distance travelled (total)";"0";"km";"13.0158695";"77.565649";
"46564.255014";"Vehicle acceleration";"0";"g";"13.0158695";"77.565649";
"46564.255014";"Vehicle speed";"0";"km/h";"13.0158695";"77.565649";
"46564.337014";"Intake air temperature";"40";"℃";"13.0158695";"77.565649";
"46564.410014";"Calculated instant fuel rate";"0.863438914027149";"L/h";"13.0158695";"77.565649";
"46564.410014";"Instant engine power (based on fuel consumption)";"3.82307061011587";"hp";"13.0158695";"77.565649";
"46564.410014";"MAF air flow rate";"13.63";"g/sec";"13.0158695";"77.565649";
"46564.410014";"Power from MAF";"16.356";"hp";"13.0158695";"77.565649";
"46564.527014";"Calculated engine load value";"21.5686274509804";"%";"13.0158695";"77.565649";
"46564.590014";"Calculated boost";"-1.06240143090289";"psi";"13.0158695";"77.565649";
"46564.590014";"Intake manifold absolute pressure";"13.633547372658";"psi";"13.0158695";"77.565649";
"46564.643014";"Engine RPM";"798";"rpm";"13.0158695";"77.565649";
"46564.643014";"Engine RPM x1000";"0.8";"rpm";"13.0158695";"77.565649";
"46564.697014";"Average speed";"0";"km/h";"13.0158695";"77.565649";
"46564.697014";"Distance travelled";"0";"km";"13.0158695";"77.565649";
"46564.697014";"Distance travelled (total)";"0";"km";"13.0158695";"77.565649";
"46564.697014";"Vehicle acceleration";"0";"g";"13.0158695";"77.565649";
"46564.697014";"Vehicle speed";"0";"km/h";"13.0158695";"77.565649";
"46564.750014";"Intake air temperature";"40";"℃";"13.0158695";"77.565649";
"46564.788014";"Average speed (GPS)";"0.00389872952737137";"km/h";"13.0158695";"77.565649";
"46564.788014";"Speed (GPS)";"0";"km/h";"13.0158695";"77.565649";
"46564.789014";"Altitude (GPS)";"859";"m";"13.0158695";"77.565649";
"46564.828014";"Average speed (GPS)";"0.00389356527086749";"km/h";"13.0158695";"77.565649";
"46564.828014";"Speed (GPS)";"0";"km/h";"13.0158695";"77.565649";
"46564.829014";"Altitude (GPS)";"873.700012207031";"m";"13.0158695";"77.565649";
"46564.836014";"Calculated instant fuel rate";"0.84802036199095";"L/h";"13.0158695";"77.565649";
"46564.836014";"Fuel used";"9.70072163712921E-05";"L";"13.0158695";"77.565649";
"46564.836014";"Fuel used (total)";"9.70072163712921E-05";"L";"13.0158695";"77.565649";
"46564.836014";"Fuel used price";"9.79772885350051E-05";"₹";"13.0158695";"77.565649";
"46564.836014";"Fuel used price (total)";"0";"₹";"13.0158695";"77.565649";
"46564.836014";"Instant engine power (based on fuel consumption)";"3.75480149207809";"hp";"13.0158695";"77.565649";
"46564.836014";"MAF air flow rate";"13.63";"g/sec";"13.0158695";"77.565649";
"46564.836014";"Power from MAF";"16.356";"hp";"13.0158695";"77.565649";
"46564.968014";"Calculated engine load value";"21.9607843137255";"%";"13.0158695";"77.565649";
"46565.018014";"Engine coolant temperature";"75";"℃";"13.0158695";"77.565649";
"46565.078014";"Calculated boost";"-1.06240143090289";"psi";"13.0158695";"77.565649";
"46565.078014";"Intake manifold absolute pressure";"13.633547372658";"psi";"13.0158695";"77.565649";
"46565.127014";"Engine RPM";"799";"rpm";"13.0158695";"77.565649";
"46565.127014";"Engine RPM x1000";"0.8";"rpm";"13.0158695";"77.565649";
"46565.179014";"Average speed";"0";"km/h";"13.0158695";"77.565649";
"46565.179014";"Distance travelled";"0";"km";"13.0158695";"77.565649";
"46565.179014";"Distance travelled (total)";"0";"km";"13.0158695";"77.565649";
"46565.179014";"Vehicle acceleration";"0";"g";"13.0158695";"77.565649";
"46565.179014";"Vehicle speed";"0";"km/h";"13.0158695";"77.565649";
"46565.227014";"Intake air temperature";"40";"℃";"13.0158695";"77.565649";
"46565.295014";"Calculated instant fuel rate";"0.862171945701358";"L/h";"13.0158695";"77.565649";
"46565.295014";"Fuel used";"0.000206990012980141";"L";"13.0158695";"77.565649";
"46565.295014";"Fuel used (total)";"0.000206990012980141";"L";"13.0158695";"77.565649";
"46565.295014";"Fuel used price";"0.000209059913109942";"₹";"13.0158695";"77.565649";
"46565.295014";"Fuel used price (total)";"0";"₹";"13.0158695";"77.565649";
"46565.295014";"Instant engine power (based on fuel consumption)";"3.81746082198657";"hp";"13.0158695";"77.565649";
"46565.295014";"MAF air flow rate";"13.61";"g/sec";"13.0158695";"77.565649";
"46565.295014";"Power from MAF";"16.332";"hp";"13.0158695";"77.565649";
"46565.441014";"Calculated engine load value";"21.9607843137255";"%";"13.0158695";"77.565649";
"46565.491014";"Calculated boost";"-1.06240143090289";"psi";"13.0158695";"77.565649";
"46565.491014";"Intake manifold absolute pressure";"13.633547372658";"psi";"13.0158695";"77.565649";
"46565.550014";"Engine RPM";"799";"rpm";"13.0158695";"77.565649";
"46565.550014";"Engine RPM x1000";"0.8";"rpm";"13.0158695";"77.565649";
"46565.601014";"Average speed";"0";"km/h";"13.0158695";"77.565649";
"46565.601014";"Distance travelled";"0";"km";"13.0158695";"77.565649";
"46565.601014";"Distance travelled (total)";"0";"km";"13.0158695";"77.565649";
"46565.601014";"Vehicle acceleration";"0";"g";"13.0158695";"77.565649";
"46565.601014";"Vehicle speed";"0";"km/h";"13.0158695";"77.565649";
"46565.673014";"Intake air temperature";"40";"℃";"13.0158695";"77.565649";
"46565.722014";"Calculated instant fuel rate";"0.86027149321267";"L/h";"13.0158695";"77.565649";
"46565.722014";"Fuel used";"0.000308930344900704";"L";"13.0158695";"77.565649";
"46565.722014";"Fuel used (total)";"0.000308930344900704";"L";"13.0158695";"77.565649";
"46565.722014";"Fuel used price";"0.000312019648349711";"₹";"13.0158695";"77.565649";
"46565.722014";"Fuel used price (total)";"0";"₹";"13.0158695";"77.565649";
"46565.722014";"Instant engine power (based on fuel consumption)";"3.80904613979263";"hp";"13.0158695";"77.565649";
"46565.722014";"MAF air flow rate";"13.58";"g/sec";"13.0158695";"77.565649";
"46565.722014";"Power from MAF";"16.296";"hp";"13.0158695";"77.565649";
"46565.771014";"Average speed (GPS)";"0.00377621022227615";"km/h";"13.0158695";"77.565649";
"46565.771014";"Speed (GPS)";"0";"km/h";"13.0158695";"77.565649";
"46565.772014";"Altitude (GPS)";"858.9";"m";"13.0158695";"77.565649";
"46565.778014";"Altitude (GPS)";"858.9";"m";"13.0157516666667";"77.5656966666667";
"46565.778014";"Altitude (GPS)";"858.9";"m";"13.0157516666667";"77.5656966666667";
"46565.778014";"Average speed (GPS)";"0.00377536586263357";"km/h";"13.0157516666667";"77.5656966666667";
"46565.778014";"Speed (GPS)";"0";"km/h";"13.0157516666667";"77.5656966666667";
"46565.785014";"Average speed (GPS)";"0.00377449763788003";"km/h";"13.0157516666667";"77.5656966666667";
"46565.785014";"Speed (GPS)";"0";"km/h";"13.0157516666667";"77.5656966666667";
"46565.786014";"Altitude (GPS)";"873.700012207031";"m";"13.0157516666667";"77.5656966666667";
"46565.787014";"Altitude (GPS)";"873.700012207031";"m";"13.0157516666667";"77.5656966666667";
"46565.787014";"Altitude (GPS)";"873.700012207031";"m";"13.0157516666667";"77.5656966666667";
"46565.787014";"Average speed (GPS)";"0.00377434796768162";"km/h";"13.0157516666667";"77.5656966666667";
"46565.787014";"Average speed (GPS)";"0.00377429550752872";"km/h";"13.0157516666667";"77.5656966666667";
"46565.787014";"Speed (GPS)";"0";"km/h";"13.0157516666667";"77.5656966666667";
"46565.787014";"Speed (GPS)";"0";"km/h";"13.0157516666667";"77.5656966666667";
"46565.790014";"Altitude (GPS)";"873.700012207031";"m";"13.0157516666667";"77.5656966666667";
"46565.790014";"Average speed (GPS)";"0.0037739878912461";"km/h";"13.0157516666667";"77.5656966666667";
"46565.790014";"Speed (GPS)";"0";"km/h";"13.0157516666667";"77.5656966666667";
"46565.821014";"Calculated engine load value";"21.9607843137255";"%";"13.0157516666667";"77.5656966666667";
"46565.872014";"Engine coolant temperature";"75";"℃";"13.0157516666667";"77.5656966666667";
"46565.915014";"Altitude (GPS)";"873.700012207031";"m";"13.0158695";"77.565649";
"46565.919014";"Calculated boost";"-1.06240143090289";"psi";"13.0158695";"77.565649";
"46565.919014";"Intake manifold absolute pressure";"13.633547372658";"psi";"13.0158695";"77.565649";
"46565.969014";"Engine RPM";"799";"rpm";"13.0158695";"77.565649";
"46565.969014";"Engine RPM x1000";"0.8";"rpm";"13.0158695";"77.565649";
"46566.019014";"Average speed";"0";"km/h";"13.0158695";"77.565649";
"46566.019014";"Distance travelled";"0";"km";"13.0158695";"77.565649";
"46566.019014";"Distance travelled (total)";"0";"km";"13.0158695";"77.565649";
"46566.019014";"Vehicle acceleration";"0";"g";"13.0158695";"77.565649";
"46566.019014";"Vehicle speed";"0";"km/h";"13.0158695";"77.565649";
"46566.071014";"Intake air temperature";"40";"℃";"13.0158695";"77.565649";
"46566.121014";"Calculated instant fuel rate";"0.86027149321267";"L/h";"13.0158695";"77.565649";
"46566.121014";"Fuel used";"0.000404469850672448";"L";"13.0158695";"77.565649";
"46566.121014";"Fuel used (total)";"0.000404469850672448";"L";"13.0158695";"77.565649";
"46566.121014";"Fuel used price";"0.000408514549179173";"₹";"13.0158695";"77.565649";
"46566.121014";"Fuel used price (total)";"0";"₹";"13.0158695";"77.565649";
"46566.121014";"Instant engine power (based on fuel consumption)";"3.80904613979263";"hp";"13.0158695";"77.565649";
"46566.121014";"MAF air flow rate";"13.58";"g/sec";"13.0158695";"77.565649";
"46566.121014";"Power from MAF";"16.296";"hp";"13.0158695";"77.565649";
"46566.230014";"Calculated engine load value";"21.9607843137255";"%";"13.0158695";"77.565649";
"46566.278014";"Calculated boost";"-1.06240143090289";"psi";"13.0158695";"77.565649";
"46566.278014";"Intake manifold absolute pressure";"13.633547372658";"psi";"13.0158695";"77.565649";
"46566.329014";"Engine RPM";"799";"rpm";"13.0158695";"77.565649";
"46566.329014";"Engine RPM x1000";"0.8";"rpm";"13.0158695";"77.565649";
